id,code,name,street,zipcode,city
84161018037698651,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037584586,12523A04,Blakemore Foodservice,"Unit 3, Steelman Road",WS10 9UZ,Darlaston
84161018037584736,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037639072,50261A02,Hoka Waalwijk,Industrieweg 52,5145 PW,Waalwijk
84161018037639193,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037638580,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037352168,70620A02,Handelshof Mönchengladbach,Rönneterring 12,41068,Mönchengladbach
84161018037352206,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037352333,70404A01,Mettler Jozef GmbH & Co KG,Industriestrasse 7b     MAR,54497,Morbach
84161018037352494,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037352666,70652A02,Jork Isny          MAR,Alemannenstrasse 3-6,88316,Isny-Allgau
84161018037352828,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037352905,70620A02,Handelshof Mönchengladbach,Rönneterring 12,41068,Mönchengladbach
84161018037353049,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037353167,70427A01,Omega Einkauf Sorg GmbH,Margarete Steiff Strasse 2,73457,Essingen bei Aalen
84161018037353335,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037353712,72174A01,Transgourmet DE GmbH&Co.OHG,Albert-Einstein-Straße 11,31135,Hildesheim
84161018037353783,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037354446,70939A03,VLG Trier,Auer-Von-Welsbach-Strasse,54292,Trier
84161018037354523,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037354640,72124,TIFA*105350*Fripa GmbH,Neuwiesenfeld 10,64625,Bensheim
84161018037354780,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037354900,72223A01,Transgourmet C&C Koblenz,August-Horch-Straße 1-3  RFS,56070,Koblenz
84161018037355220,72185A01,Transgourmet VZ Köln,Ernst-Abbe-Str. 3,50769,Köln
84161018037355390,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037355454,70403A01,Gastro Master Aldinger GmbH,Kleiststrasse 4,75177,Pforzheim
84161018037355647,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037355765,70924A01,Fruchthof Northeim GmbH,Industriestraße 6,37154,Northeim
84161018037355878,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037355911,70619,Handelshof Koeln,Betriebstaette Koeln - Poll,51105,Koeln
84161018037356142,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037356240,70035A01,Gustav Schumacher GmbH,Rudolf-Diesel-Strasse 46,56220,Urmitz
84161018037356327,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037356433,70035A01,Gustav Schumacher GmbH,Rudolf-Diesel-Strasse 46,56220,Urmitz
84161018037356619,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037356672,70881A01,IGS Food-Service GmbH&Co.KG,Herrenpfad Sud 29,41334,Nettetal Kaldenk.
84161018037356801,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037356962,72224A01,Selgros C&C Mannheim,Fahrlachstrasse 11-25   RFS,68165,Mannheim
84161018037357165,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037357271,70217,K Hannen                 RFS,Ernst-Abbe-Strasse 25,52249,Eschweiler
84161018037357323,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037357486,70217,K Hannen                 RFS,Ernst-Abbe-Strasse 25,52249,Eschweiler
84161018037357807,70939A02,VLG Lager Frisch,Strasse des 13. Januar 12-14,66121,Saarbrucken
84161018037357852,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037358027,72026,Manss GmbH,Gallberger Weg 34,59063,Hamm
84161018037358152,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037358250,70941A02,Puetz Frischdienst& Lebens-,Hufer Hof,52146,Wuerselen
84161018037358381,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037358571,70149A01,Servicebund Heinsberg,Wassenberger Strasse 112-114,52525,Heinsberg-Unterbruch
84161018037358716,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037358814,72200,Otto Tasche Feinkost,Robert Bosch Ring 3,49584,Fürstenau
84161018037358889,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037359037,72272A01,Service-Bund Steidinger &,Hans-Theisen-Strasse 8,79331,Teningen
84161018037359152,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037359345,72200,Otto Tasche Feinkost,Robert Bosch Ring 3,49584,Fürstenau
84161018037359454,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037359498,72023,Discher Bonn GmbH   MAR,Röhfeldstraße 21,53227,Bonn
84161018037359717,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037359799,72023,Discher Bonn GmbH   MAR,Röhfeldstraße 21,53227,Bonn
84161018037359964,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037360077,70045,Kelter + Kirch        MAR,Am Grubenstollen 3-5,66386,St.-Ingbert
84161018037360170,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037360272,70045,Kelter + Kirch        MAR,Am Grubenstollen 3-5,66386,St.-Ingbert
84161018037360428,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037360589,72157A01,Graeffs Frischdienst,Gewerbegebiet Salzheck 1,56332,Dieblich
84161018037360808,72157A01,Graeffs Frischdienst,Gewerbegebiet Salzheck 1,56332,Dieblich
84161018037360951,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037361151,70195,Rudolf Fehrmann GmbH    MAR,Kruppstrasse 4     &Co KG,36041,Fulda
84161018037361211,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037361359,70744,Gastro C+C Schnichels GmbH,Rottstrasse 21b,52068,Aachen
84161018037361440,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037361644,72019,Carsten Möller GmbH    MAR,Waltgeristraße 15-17,32049,Herford
84161018037361716,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037638670,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018037638294,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037638513,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018037637562,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037637695,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018037637307,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037637442,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038277296,70051A14,Transgourmet Villach    AMAR,Triglavstraße 75,9500,Villach
84161018037363334,70153A04,Hogrimex Food-Handels GmbH,Gelderner Straße 57,47647,Kerken-Nieukerk
84161018037363481,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037372073,96310A01,Sklad Farm Frites-,MD Logistika,53303,Dasice v Cechach
84161018037372191,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037372335,14944A02,KAN CHENG sklad,Sportowni 1190,251 68,Hlubocinka
84161018037372516,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037584889,50904,La Provençale,ZI du Grasbesch,3370,Leudelange
84161018037584972,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037585611,20118A05,Stef BCN (Stock Gastrofresc),Polígon Cim Vallès,08130,S.Perpètua de Mogoda
84161018037585679,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037639388,50288,Dusomos,Vloeiveld 3,5126 RE,Gilze
84161018037639513,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037703500,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037704110,51101,Morsink Horeca BV,De Giem 18,7547 SV,Enschede
84161018037704218,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037704421,10044A54,Sligro BS Vianen,Dijkleger 2,4131 MA,Vianen
84161018037704455,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037639627,35403A02,Ducreux SAS,"100, rue des Métalliers",69700,Chassagny
84161018037639785,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037676330,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037676417,50733,Roomcentrale Driesen N.V.,Aarschotsesteenweg 178,3130,Betekom
84161018037676575,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037676731,50601,Duva Fruit nv,Kleine Konijnenboslaan 2,8470,Gistel
84161018037676808,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037661358,72174A01,Transgourmet DE GmbH&Co.OHG,Albert-Einstein-Straße 11,31135,Hildesheim
84161018037677308,51051,MAISON DESPRIET,"rue des six Bonniers,104",4100,SERAING
84161018037677396,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037679312,50557A04,ILIS,"avenue de Progres,  21",4432,Alleur
84161018037679428,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037683861,35682A01,Le Rocher du Lion(surg) FCA,"5, rue Jean Sarment",44210,Pornic
84161018037684051,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037699486,36645,Soly Nature,"409, rue Honoré Ravelli",06580,Pegomas
84161018037699638,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037699289,35014,Dis-Frais SA,Rue de l'avenir,50500,St Hilaire Petitvill
84161018037699362,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037699731,36625A02,Le Saint SAS     (E),"160, rue Roberto Cabanas",29490,Guipavas
84161018037699866,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037703068,10044A16,Sligro Nijmegen,Energieweg 42,6541 CX,Nijmegen
84161018037703261,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037703320,10044A47,Sligro Bezorgservice,Berkel en Rodenrijs,2652 XB,Berkel en Rodenrijs
84161018037719184,72128A06,Metro Deutschland GmbH,Brassertst 210,45768,Marl
84161018037719358,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037718951,72128A02,Metro Deutschland GmbH,Gadestrasse 23C,85232,Bergkirchen
84161018037719121,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037718745,72128A07,Metro Deutschland GmbH,Rosengartenweg 7,67281,Kirchheim ad Weinstr
84161018037718848,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037718469,72128A03,Metro Deutschland GmbH,Seeberger Strasse 10,15345,Atlandsberg
84161018037718633,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037718194,72223A01,Transgourmet C&C Koblenz,August-Horch-Straße 1-3  RFS,56070,Koblenz
84161018037718361,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037717969,72019,Carsten Möller GmbH    MAR,Waltgeristraße 15-17,32049,Herford
84161018037718031,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037717688,72082,Joop Eskes GmbH         MAR,Schlavenhorst 80,46395,Bocholt
84161018037717819,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037717415,70881A01,IGS Food-Service GmbH&Co.KG,Herrenpfad Sud 29,41334,Nettetal Kaldenk.
84161018037717588,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037717173,72246A01,Selgros C&C Hilden,Oststrasse 17          RFS,40724,Hilden
84161018037717265,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037716895,70153A07,Grapo GmbH             (CIP),Auf der Hoehe 65-69,47059,Duisburg
84161018037717055,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037716716,72065A01,Knödel Connection GmbH,Großmarkthalle München,81371,München
84161018037716741,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037716380,70614,Handelshof Koeln,Betriebsstaette Hamm,59075,Hamm
84161018037716527,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037716173,70035A01,Gustav Schumacher GmbH,Rudolf-Diesel-Strasse 46,56220,Urmitz
84161018037716296,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037715987,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037720285,96310A01,Sklad Farm Frites-,MD Logistika,53303,Dasice v Cechach
84161018037720387,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037726110,IGLGDY,Igloport,Polska street 20,81-339,Gdynia
84161018037726297,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037726736,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037726880,IGLGDY,Igloport,Polska street 20,81-339,Gdynia
84161018037727082,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037727223,PAGLEB,PAGO (LINEAGE LOGISTICS),ul. Zwarowska 22,84-300,Lebork
84161018037727332,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037727986,PAGLEB,PAGO (LINEAGE LOGISTICS),ul. Zwarowska 22,84-300,Lebork
84161018037728092,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037728233,10027A05,Kreko BV Zevenbergen,Distriboulevard 5,4761 RZ,Zevenbergen
84161018037728312,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038277500,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038277687,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037729784,KDTROT,Lineage Rotterdam Maasvlakte,Tsugarustraat 5,3199 LS,Rotterdam
84161018037363662,72192A02,Ferd. Bierbichler GmbH&Co KG,Hofmühlstrasse 1-7     MAR,83071,Stephanskirchen
84161018037363834,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037363951,72128A07,Metro Deutschland GmbH,Rosengartenweg 7,67281,Kirchheim ad Weinstr
84161018037363999,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037364169,72128A06,Metro Deutschland GmbH,Brassertst 210,45768,Marl
84161018037364295,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037364389,72128A03,Metro Deutschland GmbH,Seeberger Strasse 10,15345,Atlandsberg
84161018037364529,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037364985,72128A06,Metro Deutschland GmbH,Brassertst 210,45768,Marl
84161018037364999,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037365465,12410,AB Catering Holstebro,Nybo Hoje 5,7500,Holstebro
84161018037365556,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037365737,10938,BC Catering Aalborg A/S,reg. no. 230.755,9230,Svenstrup J
84161018037365776,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037366008,14171,Inco CC Aarhus A/S,Blomstervej 5,8381,Tilst
84161018037366050,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037366497,14097,AB Catering Ribe A/S,Ole Romers Vej 6,6760,Ribe
84161018037366552,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037367458,10935,BC Catering Kolding A/S,Kokbjerg 28,6000,Kolding
84161018037367553,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037367762,12409,AB Catering Aarhus,Beta 1,8382,Hinnerup
84161018037367902,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037369587,10363,Lundbergs Fast Food & Cafe,Hantverkarvagen 9a,14563,Norsborg
84161018037369638,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037369743,14725A01,RS Nordic AB,Kumlagardsv 15,14563,Norsborg
84161018037369983,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037585055,51073,La Provençale,ZI du Grasbesch,3370,Leudelange
84161018037585269,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037585330,51073,La Provençale,ZI du Grasbesch,3370,Leudelange
84161018037585414,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037639868,10044A10,Sligro BV (Weert),Roermondseweg 95,6004 AR,Weert
84161018037639996,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037677995,50573A05,Van Zon Horeca NV,"J&R Vlegelstraat, 7",3920,Lommel
84161018037678143,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037677725,50557,I.L.I.S. sa,Rue des Hauts Fourneaux 8,6200,Chatelineau
84161018037677938,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037677564,50596,Delisalades SPRL,48 A Route de Neufchateau,6800,Libramont
84161018037677610,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037684110,50194A02,Jansen Foodservice Lochem,"Aalsvoort, 90",7241 MB,Lochem
84161018037684280,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037685393,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018037685609,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037685752,50733,Roomcentrale Driesen N.V.,Aarschotsesteenweg 178,3130,Betekom
84161018037685772,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037701980,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037702027,50216A02,Bidfood (Ede),Dieselstraat 2,6716 AA,Ede
84161018037702163,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037705352,12379A05,XPO Logistics Hoogeveen,Plesmanstraat 22,7903 BE,Hoogeveen
84161018037705494,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037719472,13675A02,Poiesz Diepvries DC,Professor Zernikestraat 20,8606 JV,Sneek
84161018037719586,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037722258,70114A01,Aida Cruises,c/o Baste & Lange GmbH,21129,Hamburg
84161018037722421,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037705156,50724A04,DC ROTSELAER,WINGEPARK 10,3110,ROTSELAAR
84161018037705235,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037730972,14610A02,HOSSA family s.r.o.,Priemyselna 1,058 01,Poprad - Matejovice
84161018037731123,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037733610,14332,GDA SPA,Zona Ind. le Loc. S.Antuono,84035,Polla
84161018037733640,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037736424,FARLOM,Farm Frites Lommel,Maatheide 50,3920,Lommel
84161018037736542,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037736085,FARLOM,Farm Frites Lommel,Maatheide 50,3920,Lommel
84161018037736255,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037728511,70371,Mazzola Fleisch-Grosshandel,Beusselstrasse 44         BE,10553,Berlin
84161018037728523,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038277942,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038278141,70920,TK Service Rausch GmbH,Ehring 5,5112,Lamprechtshausen
84161018037738647,14291A03,"Sogenave, S.A.- Lisboa","EN115-5, 1A",2660,Sâo Juliâo do Tojal
84161018037738988,35077,Domafrais - Berliner,"1, av. des Froides Bouillies",91424,Morangis Cedex
84161018037739107,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037740689,15529A02,P/F Poul Hansen,Heyavegur - Box 3016,FO-110,Torshavn
84161018037740803,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037738454,20474,"Disjarma, S.A.",Avda Ramon y Cajal 4,41704,Dos Hermanas-Sevilla
84161018037738598,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037742489,51104,Horecagrooth. Waddinxveen BV,Coenecoop 550,2741 PT,Waddinxveen
84161018037742714,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037744610,70051A06,Transgourmet Traun,Rubenstrasse 1,4050,Traun
84161018037744705,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037744891,70869A02,FRIGOLOGO Kuehllogistik GmbH,AVILO FRISCHE,2326,Maria Lanzendorf
84161018037744904,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037748659,50946,Remo-Frit B.V.B.A.,"Aven Ackers, 15B",9130,Verrebroek
84161018037748833,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037742747,72309,Mega Food GmbH,Haarlemer Straße 43 - 45,12359,Berlin
84161018037742964,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037350558,72219A01,Transgourmet DE GmbH&Co.OHG,Logistikpark 5        RFS,95448,Bayreuth
84161018037350760,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037355100,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037364672,72128A02,Metro Deutschland GmbH,Gadestrasse 23C,85232,Bergkirchen
84161018037364747,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037366929,12415,BC Catering Grossisten A/S,Blaekhatten 10,5220,Odense SO
84161018037367130,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037367204,14172,AB Catering Kobenhavn A/S,Park Alle 362,2605,Brondby
84161018037367409,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037369269,14713A02,Dagab AB,Lillsjovagen 7,13626,Jordbro
84161018037369416,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037585877,72115A02,Havi Logistics GmbH,Max-Planck-Strasse 7,89312,Günzburg
84161018037585970,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037678483,51016A03,Food and Drink,"Hasseltsesteenweg, 70 bus2",3800,Sint Truiden
84161018037678595,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037684425,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037684561,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018037684628,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037684776,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018037686971,50056A01,Foodpartners B.V.,oostzee 20,3446 CH,Woerden
84161018037687121,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037640692,12693A02,Makro Cash & Carry Portugal,Plataforma Torres Novas,2350-375,Torres Novas
84161018037640822,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037702354,10044A10,Sligro BV (Weert),Roermondseweg 95,6004 AR,Weert
84161018037702507,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037702642,10044A50,Sligro BS Deventer,Nering Bögelweg 40,7418HJ,Deventer
84161018037702700,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037702847,10044A53,Sligro BS Breda,Kapittelweg 10,4827 HG,Breda
84161018037702933,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037703621,10044A23,Sligro BV,Groothandelsmarkt 181,3044 HG,Rotterdam
84161018037703689,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037703908,10044A49,Sligro/Van der Velde,Dopplerlaan 1,9207 HC,Drachten
84161018037703992,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037704670,50039,List Frites,Heesweg 38,8102 NB,Raalte
84161018037704732,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037719752,12379A03,XPO Logistics Tilburg,Marga Klompeweg 10,5032 MP,Tilburg
84161018037719864,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037725415,KDTROT,Lineage Rotterdam Maasvlakte,Tsugarustraat 5,3199 LS,Rotterdam
84161018037725500,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037725612,KDTROT,Lineage Rotterdam Maasvlakte,Tsugarustraat 5,3199 LS,Rotterdam
84161018037725811,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037725941,51153A01,Neder Groep Logistiekcentrum,Anthonie Fokkerstraat 69,3772 MP,Barneveld
84161018037726021,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037731238,14794A01,"Ryba Zilina, spol. s.r.o.",M. Rázusa 5,010 01,Zilina
84161018037731454,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037731576,15189,H&T company s.r.o.,Cabajská 1677/10,94901,Nitra
84161018037731679,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037728649,12523A04,Blakemore Foodservice,"Unit 3, Steelman Road",WS10 9UZ,Darlaston
84161018037728811,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037736606,FARLOM,Farm Frites Lommel,Maatheide 50,3920,Lommel
84161018037736790,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038278156,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037737150,FARLOM,Farm Frites Lommel,Maatheide 50,3920,Lommel
84161018037737236,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037734102,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037734155,TURNEW,Turners (Soham) Ltd,Fordham Road,CB8 7NR,Newmarket
84161018037739445,96510A01,Jeg Trade Kft,Regi Ecseri ut,2220,Vecses
84161018037739534,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037741309,50923A1,Distrivers,De Stroom 5,7901 TG,Hoogenveen
84161018037741390,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037745586,50628,Makady N.V.,"Itterbeeksebaan, 69",1700,Dilbeek
84161018037745760,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037745869,51051,MAISON DESPRIET,"rue des six Bonniers,104",4100,SERAING
84161018037746023,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037746159,50737,Massafrit N.V.,Generaal de Wittelaan 12,2800,Mechelen
84161018037746194,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037746359,50596,Delisalades SPRL,48 A Route de Neufchateau,6800,Libramont
84161018037746433,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037746644,50587,Biebuyck N.V.,Industriestraat 25,8755,Ruiselede
84161018037746811,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037746894,50557,I.L.I.S. sa,Rue des Hauts Fourneaux 8,6200,Chatelineau
84161018037747063,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037747158,51068,Bidfood Horeca Service N.V.,"Lochteman, 10",3580,Beringen
84161018037747322,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037743234,51118,Bidfood B.V. Meppel,Industrieweg 14,7949 AK,Rogat
84161018037743415,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037745062,72291A01,Fruchtexpress Grabher GmbH,Sonnenbergstrasse 11,6820,Frastanz
84161018037745230,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037745310,72292A05,Eurogast Hall in Tirol   MAR,Schloeglstrasse 79,6060,Hall in Tirol
84161018037745530,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037737377,FARLOM,Farm Frites Lommel,Maatheide 50,3920,Lommel
84161018037737486,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037739764,19051N42,MALMÖMÄSSAN,MÄSSGATAN 6,215 32,MALMÖ
84161018037739784,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
